"arc_length","p","u","v"
3.798,3.90577,0.411262,-8.67362e-19
3.816,3.92122,0.42283,4.33681e-19
3.834,3.93667,0.434397,-3.25261e-19
3.852,3.95531,0.445736,0
3.87,3.97659,0.456887,0
3.888,3.99787,0.468037,4.33681e-19
3.906,4.01915,0.479187,-2.1684e-19
3.924,4.03291,0.489801,0
3.942,4.04037,0.499966,0
3.96,4.04783,0.510131,0
3.978,4.05529,0.520295,0
3.996,4.06275,0.53046,0
4.014,4.07021,0.540624,0
4.032,4.07766,0.550789,0
4.05,4.08512,0.560954,0
4.068,4.09296,0.570232,0
4.086,4.101,0.579011,0
4.104,4.10905,0.58779,0
4.122,4.1171,0.596569,0
4.14,4.12514,0.605348,0
4.158,4.13319,0.614126,0
4.176,4.14124,0.622905,0
4.194,4.14928,0.631684,0
4.212,4.1535,0.639625,0
4.23,4.15633,0.647264,0
4.248,4.15916,0.654903,0
4.266,4.162,0.662542,0
